"Commune","Année","Semestre","Trimestre","Type de bâtiment","Superficie du terrain","Nombre de ventes","Prix médian","1er quartile du prix","3ème quartile du prix"
"Koekelberg","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Koekelberg","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Appartements","Superficie inconnue",100,178000,145000,198000
"Koekelberg","2019","1er semestre 2019",,"Appartements","0-99m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Appartements","100-299m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Appartements","300-599m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Appartements","600-999m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Appartements","1000-1499m²",,,,
"Koekelberg","2019","1er semestre 2019",,"Appartements",">=1500m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",2,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",4,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",1,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Appartements","Superficie inconnue",135,175000,129500,205000
"Koekelberg","2019","2ème semestre 2019",,"Appartements","0-99m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Appartements","100-299m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Appartements","300-599m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Appartements","600-999m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Appartements","1000-1499m²",,,,
"Koekelberg","2019","2ème semestre 2019",,"Appartements",">=1500m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",3,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",7,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Appartements","Superficie inconnue",131,173000,140000,209000
"Koekelberg","2020","1er semestre 2020",,"Appartements","0-99m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Appartements","100-299m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Appartements","300-599m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Appartements","600-999m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Appartements","1000-1499m²",,,,
"Koekelberg","2020","1er semestre 2020",,"Appartements",">=1500m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",3,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",4,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Appartements","Superficie inconnue",76,189000,162500,220000
"Koekelberg","2020","2ème semestre 2020",,"Appartements","0-99m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Appartements","100-299m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Appartements","300-599m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Appartements","600-999m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Appartements","1000-1499m²",,,,
"Koekelberg","2020","2ème semestre 2020",,"Appartements",">=1500m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",5,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",5,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",1,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Appartements","Superficie inconnue",110,197000,164000,235000
"Koekelberg","2021","1er semestre 2021",,"Appartements","0-99m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Appartements","100-299m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Appartements","300-599m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Appartements","600-999m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Appartements","1000-1499m²",,,,
"Koekelberg","2021","1er semestre 2021",,"Appartements",">=1500m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",4,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",3,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",1,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Appartements","Superficie inconnue",112,195000,170000,230000
"Koekelberg","2021","2ème semestre 2021",,"Appartements","0-99m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Appartements","100-299m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Appartements","300-599m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Appartements","600-999m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Appartements","1000-1499m²",,,,
"Koekelberg","2021","2ème semestre 2021",,"Appartements",">=1500m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",2,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",1,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Appartements","Superficie inconnue",64,219500,173000,252000
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Appartements","0-99m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Appartements","100-299m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Appartements","300-599m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Appartements","600-999m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Appartements","1000-1499m²",,,,
"Koekelberg","2022","1er semestre 2022","1er trimestre 2022","Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",1,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",14,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",18,240000,215000,270000
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",2,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",2,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Appartements","Superficie inconnue",246,141000,117000,171900
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2010","1er semestre 2010",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",15,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",19,280000,250000,322500
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",2,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",1,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",1,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Appartements","Superficie inconnue",225,150000,115000,170000
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2010","2ème semestre 2010",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",1,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",16,190000,160000,225000
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",19,265000,220000,305000
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",2,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",1,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Appartements","Superficie inconnue",320,150000,115000,180000
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2011","1er semestre 2011",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",13,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",21,265000,242000,300000
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",2,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",1,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Appartements","Superficie inconnue",270,154000,116000,189000
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Appartements","0-99m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Appartements","100-299m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Appartements","300-599m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Appartements","600-999m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Appartements","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2011","2ème semestre 2011",,"Appartements",">=1500m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",9,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",17,270000,255000,300000
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",1,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Molenbeek-Saint-Jean","2012","1er semestre 2012",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
